lat,lon,time,gpp,sitename,IGBPcode
41.1651,-96.4766,2004-05-31 00:00:00,0.358376,US-Ne1,CRO
41.1651,-96.4766,2004-06-30 00:00:00,7.84132,US-Ne1,CRO
41.1651,-96.4766,2004-07-31 00:00:00,20.0355,US-Ne1,CRO
41.1651,-96.4766,2004-08-31 00:00:00,16.251,US-Ne1,CRO
41.1651,-96.4766,2004-09-30 00:00:00,6.52521,US-Ne1,CRO
41.1651,-96.4766,2004-10-31 00:00:00,0.419482,US-Ne1,CRO
41.1651,-96.4766,2004-11-30 00:00:00,0.0727467,US-Ne1,CRO
41.1651,-96.4766,2004-12-31 00:00:00,0.0138981,US-Ne1,CRO
41.1651,-96.4766,2005-01-31 00:00:00,0.003432,US-Ne1,CRO
41.1651,-96.4766,2005-02-28 00:00:00,0.0158507,US-Ne1,CRO
41.1651,-96.4766,2005-03-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2005-04-30 00:00:00,0.137197,US-Ne1,CRO
41.1651,-96.4766,2005-05-31 00:00:00,0.378209,US-Ne1,CRO
41.1651,-96.4766,2005-06-30 00:00:00,6.88138,US-Ne1,CRO
41.1651,-96.4766,2005-07-31 00:00:00,20.0407,US-Ne1,CRO
41.1651,-96.4766,2005-08-31 00:00:00,16.5,US-Ne1,CRO
41.1651,-96.4766,2005-09-30 00:00:00,4.71504,US-Ne1,CRO
41.1651,-96.4766,2005-10-31 00:00:00,0.0828529,US-Ne1,CRO
41.1651,-96.4766,2005-11-30 00:00:00,0.103696,US-Ne1,CRO
41.1651,-96.4766,2005-12-31 00:00:00,0.0726269,US-Ne1,CRO
41.1651,-96.4766,2006-01-31 00:00:00,0.0410742,US-Ne1,CRO
41.1651,-96.4766,2006-02-28 00:00:00,0.0237252,US-Ne1,CRO
41.1651,-96.4766,2006-03-31 00:00:00,0.0155293,US-Ne1,CRO
41.1651,-96.4766,2006-04-30 00:00:00,0.00195148,US-Ne1,CRO
41.1651,-96.4766,2006-05-31 00:00:00,0.238342,US-Ne1,CRO
41.1651,-96.4766,2006-06-30 00:00:00,13.8951,US-Ne1,CRO
41.1651,-96.4766,2006-07-31 00:00:00,21.4368,US-Ne1,CRO
41.1651,-96.4766,2006-08-31 00:00:00,14.3925,US-Ne1,CRO
41.1651,-96.4766,2006-09-30 00:00:00,2.51533,US-Ne1,CRO
41.1651,-96.4766,2006-10-31 00:00:00,0.415929,US-Ne1,CRO
41.1651,-96.4766,2006-11-30 00:00:00,0.123184,US-Ne1,CRO
41.1651,-96.4766,2006-12-31 00:00:00,0.0163199,US-Ne1,CRO
41.1651,-96.4766,2007-01-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2007-02-28 00:00:00,0.0204706,US-Ne1,CRO
41.1651,-96.4766,2007-03-31 00:00:00,0.00418685,US-Ne1,CRO
41.1651,-96.4766,2007-04-30 00:00:00,0.113262,US-Ne1,CRO
41.1651,-96.4766,2007-05-31 00:00:00,2.0778,US-Ne1,CRO
41.1651,-96.4766,2007-06-30 00:00:00,13.4198,US-Ne1,CRO
41.1651,-96.4766,2007-07-31 00:00:00,23.7916,US-Ne1,CRO
41.1651,-96.4766,2007-08-31 00:00:00,15.8703,US-Ne1,CRO
41.1651,-96.4766,2007-09-30 00:00:00,5.3592,US-Ne1,CRO
41.1651,-96.4766,2007-10-31 00:00:00,0.484495,US-Ne1,CRO
41.1651,-96.4766,2007-11-30 00:00:00,0.0245441,US-Ne1,CRO
41.1651,-96.4766,2007-12-31 00:00:00,0.0306401,US-Ne1,CRO
41.1651,-96.4766,2008-01-31 00:00:00,0.00288674,US-Ne1,CRO
41.1651,-96.4766,2008-02-28 00:00:00,0.000851211,US-Ne1,CRO
41.1651,-96.4766,2008-03-31 00:00:00,0.0104584,US-Ne1,CRO
41.1651,-96.4766,2008-04-30 00:00:00,0.00709237,US-Ne1,CRO
41.1651,-96.4766,2008-05-31 00:00:00,0.0622754,US-Ne1,CRO
41.1651,-96.4766,2008-06-30 00:00:00,9.37439,US-Ne1,CRO
41.1651,-96.4766,2008-07-31 00:00:00,21.6177,US-Ne1,CRO
41.1651,-96.4766,2008-08-31 00:00:00,18.6003,US-Ne1,CRO
41.1651,-96.4766,2008-09-30 00:00:00,6.75221,US-Ne1,CRO
41.1651,-96.4766,2008-10-31 00:00:00,0.846677,US-Ne1,CRO
41.1651,-96.4766,2008-11-30 00:00:00,0.0784509,US-Ne1,CRO
41.1651,-96.4766,2008-12-31 00:00:00,0.0466725,US-Ne1,CRO
41.1651,-96.4766,2009-01-31 00:00:00,0.0194492,US-Ne1,CRO
41.1651,-96.4766,2009-02-28 00:00:00,0.0559075,US-Ne1,CRO
41.1651,-96.4766,2009-03-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2009-04-30 00:00:00,0.0770421,US-Ne1,CRO
41.1651,-96.4766,2009-05-31 00:00:00,1.17374,US-Ne1,CRO
41.1651,-96.4766,2009-06-30 00:00:00,12.6181,US-Ne1,CRO
41.1651,-96.4766,2009-07-31 00:00:00,21.7659,US-Ne1,CRO
41.1651,-96.4766,2009-08-31 00:00:00,17.0487,US-Ne1,CRO
41.1651,-96.4766,2009-09-30 00:00:00,8.83034,US-Ne1,CRO
41.1651,-96.4766,2009-10-31 00:00:00,0.172937,US-Ne1,CRO
41.1651,-96.4766,2009-11-30 00:00:00,0.0451501,US-Ne1,CRO
41.1651,-96.4766,2009-12-31 00:00:00,0.0380379,US-Ne1,CRO
41.1651,-96.4766,2010-01-31 00:00:00,0.00552953,US-Ne1,CRO
41.1651,-96.4766,2010-02-28 00:00:00,0.00531106,US-Ne1,CRO
41.1651,-96.4766,2010-03-31 00:00:00,0.0119434,US-Ne1,CRO
41.1651,-96.4766,2010-04-30 00:00:00,0.0811044,US-Ne1,CRO
41.1651,-96.4766,2010-05-31 00:00:00,0.430945,US-Ne1,CRO
41.1651,-96.4766,2010-06-30 00:00:00,9.35874,US-Ne1,CRO
41.1651,-96.4766,2010-07-31 00:00:00,22.6134,US-Ne1,CRO
41.1651,-96.4766,2010-08-31 00:00:00,17.2681,US-Ne1,CRO
41.1651,-96.4766,2010-09-30 00:00:00,2.93447,US-Ne1,CRO
41.1651,-96.4766,2010-10-31 00:00:00,0.0361477,US-Ne1,CRO
41.1651,-96.4766,2010-11-30 00:00:00,0.0173576,US-Ne1,CRO
41.1651,-96.4766,2010-12-31 00:00:00,0.00744463,US-Ne1,CRO
41.1651,-96.4766,2011-01-31 00:00:00,0.0293276,US-Ne1,CRO
41.1651,-96.4766,2011-02-28 00:00:00,0.0243348,US-Ne1,CRO
41.1651,-96.4766,2011-03-31 00:00:00,0.0107013,US-Ne1,CRO
41.1651,-96.4766,2011-04-30 00:00:00,0.0195793,US-Ne1,CRO
41.1651,-96.4766,2011-05-31 00:00:00,0.0314934,US-Ne1,CRO
41.1651,-96.4766,2011-06-30 00:00:00,3.76366,US-Ne1,CRO
41.1651,-96.4766,2011-07-31 00:00:00,21.1912,US-Ne1,CRO
41.1651,-96.4766,2011-08-31 00:00:00,18.0649,US-Ne1,CRO
41.1651,-96.4766,2011-09-30 00:00:00,8.22934,US-Ne1,CRO
41.1651,-96.4766,2011-10-31 00:00:00,1.30965,US-Ne1,CRO
41.1651,-96.4766,2011-11-30 00:00:00,0.312314,US-Ne1,CRO
41.1651,-96.4766,2011-12-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2012-01-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2012-02-28 00:00:00,0.0554724,US-Ne1,CRO
41.1651,-96.4766,2012-03-31 00:00:00,0.020624,US-Ne1,CRO
41.1651,-96.4766,2012-04-30 00:00:00,0.17289,US-Ne1,CRO
41.1651,-96.4766,2012-05-31 00:00:00,1.6789,US-Ne1,CRO
41.1651,-96.4766,2012-06-30 00:00:00,16.1934,US-Ne1,CRO
41.1651,-96.4766,2012-07-31 00:00:00,22.5821,US-Ne1,CRO
41.1651,-96.4766,2012-08-31 00:00:00,10.5486,US-Ne1,CRO
41.1651,-96.4766,2012-09-30 00:00:00,0.695114,US-Ne1,CRO
41.1651,-96.4766,2012-10-31 00:00:00,0.02729,US-Ne1,CRO
41.1651,-96.4766,2012-11-30 00:00:00,0.00270963,US-Ne1,CRO
41.1651,-96.4766,2012-12-31 00:00:00,0.102975,US-Ne1,CRO
41.1651,-96.4766,2013-01-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-02-28 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-03-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-04-30 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-05-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-06-30 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-07-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-08-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-09-30 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-10-31 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-11-30 00:00:00,0.0,US-Ne1,CRO
41.1651,-96.4766,2013-12-31 00:00:00,0.0,US-Ne1,CRO
41.1649,-96.4701,2001-01-31 00:00:00,2.19894,US-Ne2,CRO
41.1649,-96.4701,2001-02-28 00:00:00,2.57388,US-Ne2,CRO
41.1649,-96.4701,2001-03-31 00:00:00,3.09557,US-Ne2,CRO
41.1649,-96.4701,2001-04-30 00:00:00,3.46877,US-Ne2,CRO
41.1649,-96.4701,2001-05-31 00:00:00,3.50721,US-Ne2,CRO
41.1649,-96.4701,2001-06-30 00:00:00,7.45814,US-Ne2,CRO
41.1649,-96.4701,2001-07-31 00:00:00,21.7442,US-Ne2,CRO
41.1649,-96.4701,2001-08-31 00:00:00,17.2364,US-Ne2,CRO
41.1649,-96.4701,2001-09-30 00:00:00,7.59426,US-Ne2,CRO
41.1649,-96.4701,2001-10-31 00:00:00,0.972975,US-Ne2,CRO
41.1649,-96.4701,2001-11-30 00:00:00,0.493856,US-Ne2,CRO
41.1649,-96.4701,2001-12-31 00:00:00,0.492647,US-Ne2,CRO
41.1649,-96.4701,2002-01-31 00:00:00,0.911571,US-Ne2,CRO
41.1649,-96.4701,2002-02-28 00:00:00,1.20785,US-Ne2,CRO
41.1649,-96.4701,2002-03-31 00:00:00,1.39553,US-Ne2,CRO
41.1649,-96.4701,2002-04-30 00:00:00,1.55691,US-Ne2,CRO
41.1649,-96.4701,2002-05-31 00:00:00,1.87926,US-Ne2,CRO
41.1649,-96.4701,2002-06-30 00:00:00,2.71428,US-Ne2,CRO
41.1649,-96.4701,2002-07-31 00:00:00,10.5585,US-Ne2,CRO
41.1649,-96.4701,2002-08-31 00:00:00,13.4353,US-Ne2,CRO
41.1649,-96.4701,2002-09-30 00:00:00,3.63629,US-Ne2,CRO
41.1649,-96.4701,2002-10-31 00:00:00,0.163087,US-Ne2,CRO
41.1649,-96.4701,2002-11-30 00:00:00,0.0167353,US-Ne2,CRO
41.1649,-96.4701,2002-12-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2003-01-31 00:00:00,0.0743405,US-Ne2,CRO
41.1649,-96.4701,2003-02-28 00:00:00,0.0297849,US-Ne2,CRO
41.1649,-96.4701,2003-03-31 00:00:00,0.00942169,US-Ne2,CRO
41.1649,-96.4701,2003-04-30 00:00:00,0.325371,US-Ne2,CRO
41.1649,-96.4701,2003-05-31 00:00:00,0.774177,US-Ne2,CRO
41.1649,-96.4701,2003-06-30 00:00:00,5.91638,US-Ne2,CRO
41.1649,-96.4701,2003-07-31 00:00:00,23.2954,US-Ne2,CRO
41.1649,-96.4701,2003-08-31 00:00:00,21.1417,US-Ne2,CRO
41.1649,-96.4701,2003-09-30 00:00:00,7.90804,US-Ne2,CRO
41.1649,-96.4701,2003-10-31 00:00:00,0.0875061,US-Ne2,CRO
41.1649,-96.4701,2003-11-30 00:00:00,0.0549698,US-Ne2,CRO
41.1649,-96.4701,2003-12-31 00:00:00,0.011329,US-Ne2,CRO
41.1649,-96.4701,2004-01-31 00:00:00,0.113987,US-Ne2,CRO
41.1649,-96.4701,2004-02-28 00:00:00,0.0892363,US-Ne2,CRO
41.1649,-96.4701,2004-03-31 00:00:00,0.0616984,US-Ne2,CRO
41.1649,-96.4701,2004-04-30 00:00:00,0.104098,US-Ne2,CRO
41.1649,-96.4701,2004-05-31 00:00:00,0.834269,US-Ne2,CRO
41.1649,-96.4701,2004-06-30 00:00:00,1.32775,US-Ne2,CRO
41.1649,-96.4701,2004-07-31 00:00:00,7.19252,US-Ne2,CRO
41.1649,-96.4701,2004-08-31 00:00:00,13.2959,US-Ne2,CRO
41.1649,-96.4701,2004-09-30 00:00:00,6.79741,US-Ne2,CRO
41.1649,-96.4701,2004-10-31 00:00:00,0.215204,US-Ne2,CRO
41.1649,-96.4701,2004-11-30 00:00:00,0.421105,US-Ne2,CRO
41.1649,-96.4701,2004-12-31 00:00:00,0.00306702,US-Ne2,CRO
41.1649,-96.4701,2005-01-31 00:00:00,0.000473872,US-Ne2,CRO
41.1649,-96.4701,2005-02-28 00:00:00,0.020403,US-Ne2,CRO
41.1649,-96.4701,2005-03-31 00:00:00,0.0869376,US-Ne2,CRO
41.1649,-96.4701,2005-04-30 00:00:00,0.643912,US-Ne2,CRO
41.1649,-96.4701,2005-05-31 00:00:00,0.783931,US-Ne2,CRO
41.1649,-96.4701,2005-06-30 00:00:00,9.51028,US-Ne2,CRO
41.1649,-96.4701,2005-07-31 00:00:00,20.4477,US-Ne2,CRO
41.1649,-96.4701,2005-08-31 00:00:00,16.9108,US-Ne2,CRO
41.1649,-96.4701,2005-09-30 00:00:00,5.11899,US-Ne2,CRO
41.1649,-96.4701,2005-10-31 00:00:00,0.078913,US-Ne2,CRO
41.1649,-96.4701,2005-11-30 00:00:00,0.0118148,US-Ne2,CRO
41.1649,-96.4701,2005-12-31 00:00:00,0.0519199,US-Ne2,CRO
41.1649,-96.4701,2006-01-31 00:00:00,0.0167094,US-Ne2,CRO
41.1649,-96.4701,2006-02-28 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2006-03-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2006-04-30 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2006-05-31 00:00:00,0.535783,US-Ne2,CRO
41.1649,-96.4701,2006-06-30 00:00:00,4.57732,US-Ne2,CRO
41.1649,-96.4701,2006-07-31 00:00:00,11.2363,US-Ne2,CRO
41.1649,-96.4701,2006-08-31 00:00:00,14.9956,US-Ne2,CRO
41.1649,-96.4701,2006-09-30 00:00:00,5.14815,US-Ne2,CRO
41.1649,-96.4701,2006-10-31 00:00:00,0.146786,US-Ne2,CRO
41.1649,-96.4701,2006-11-30 00:00:00,0.101762,US-Ne2,CRO
41.1649,-96.4701,2006-12-31 00:00:00,0.0334566,US-Ne2,CRO
41.1649,-96.4701,2007-01-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2007-02-28 00:00:00,0.000102034,US-Ne2,CRO
41.1649,-96.4701,2007-03-31 00:00:00,0.00585102,US-Ne2,CRO
41.1649,-96.4701,2007-04-30 00:00:00,0.284927,US-Ne2,CRO
41.1649,-96.4701,2007-05-31 00:00:00,1.52736,US-Ne2,CRO
41.1649,-96.4701,2007-06-30 00:00:00,11.9046,US-Ne2,CRO
41.1649,-96.4701,2007-07-31 00:00:00,22.5278,US-Ne2,CRO
41.1649,-96.4701,2007-08-31 00:00:00,17.7528,US-Ne2,CRO
41.1649,-96.4701,2007-09-30 00:00:00,5.1056,US-Ne2,CRO
41.1649,-96.4701,2007-10-31 00:00:00,0.638512,US-Ne2,CRO
41.1649,-96.4701,2007-11-30 00:00:00,0.16474,US-Ne2,CRO
41.1649,-96.4701,2007-12-31 00:00:00,0.0512688,US-Ne2,CRO
41.1649,-96.4701,2008-01-31 00:00:00,0.0321605,US-Ne2,CRO
41.1649,-96.4701,2008-02-28 00:00:00,0.0295523,US-Ne2,CRO
41.1649,-96.4701,2008-03-31 00:00:00,0.0330755,US-Ne2,CRO
41.1649,-96.4701,2008-04-30 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2008-05-31 00:00:00,0.000344533,US-Ne2,CRO
41.1649,-96.4701,2008-06-30 00:00:00,1.56178,US-Ne2,CRO
41.1649,-96.4701,2008-07-31 00:00:00,9.16339,US-Ne2,CRO
41.1649,-96.4701,2008-08-31 00:00:00,12.55,US-Ne2,CRO
41.1649,-96.4701,2008-09-30 00:00:00,3.96657,US-Ne2,CRO
41.1649,-96.4701,2008-10-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2008-11-30 00:00:00,0.0168813,US-Ne2,CRO
41.1649,-96.4701,2008-12-31 00:00:00,0.00182263,US-Ne2,CRO
41.1649,-96.4701,2009-01-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2009-02-28 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2009-03-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2009-04-30 00:00:00,0.0107189,US-Ne2,CRO
41.1649,-96.4701,2009-05-31 00:00:00,1.47629,US-Ne2,CRO
41.1649,-96.4701,2009-06-30 00:00:00,13.6771,US-Ne2,CRO
41.1649,-96.4701,2009-07-31 00:00:00,23.4176,US-Ne2,CRO
41.1649,-96.4701,2009-08-31 00:00:00,18.7456,US-Ne2,CRO
41.1649,-96.4701,2009-09-30 00:00:00,7.28253,US-Ne2,CRO
41.1649,-96.4701,2009-10-31 00:00:00,0.346875,US-Ne2,CRO
41.1649,-96.4701,2009-11-30 00:00:00,0.100222,US-Ne2,CRO
41.1649,-96.4701,2009-12-31 00:00:00,0.0323604,US-Ne2,CRO
41.1649,-96.4701,2010-01-31 00:00:00,0.0690551,US-Ne2,CRO
41.1649,-96.4701,2010-02-28 00:00:00,0.00434574,US-Ne2,CRO
41.1649,-96.4701,2010-03-31 00:00:00,0.00428687,US-Ne2,CRO
41.1649,-96.4701,2010-04-30 00:00:00,0.00475555,US-Ne2,CRO
41.1649,-96.4701,2010-05-31 00:00:00,0.0524065,US-Ne2,CRO
41.1649,-96.4701,2010-06-30 00:00:00,6.45946,US-Ne2,CRO
41.1649,-96.4701,2010-07-31 00:00:00,19.9275,US-Ne2,CRO
41.1649,-96.4701,2010-08-31 00:00:00,17.1944,US-Ne2,CRO
41.1649,-96.4701,2010-09-30 00:00:00,4.57962,US-Ne2,CRO
41.1649,-96.4701,2010-10-31 00:00:00,0.0149367,US-Ne2,CRO
41.1649,-96.4701,2010-11-30 00:00:00,0.0768932,US-Ne2,CRO
41.1649,-96.4701,2010-12-31 00:00:00,0.000675061,US-Ne2,CRO
41.1649,-96.4701,2011-01-31 00:00:00,0.00371825,US-Ne2,CRO
41.1649,-96.4701,2011-02-28 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2011-03-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2011-04-30 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2011-05-31 00:00:00,0.0571261,US-Ne2,CRO
41.1649,-96.4701,2011-06-30 00:00:00,3.99891,US-Ne2,CRO
41.1649,-96.4701,2011-07-31 00:00:00,22.4385,US-Ne2,CRO
41.1649,-96.4701,2011-08-31 00:00:00,20.73,US-Ne2,CRO
41.1649,-96.4701,2011-09-30 00:00:00,8.86015,US-Ne2,CRO
41.1649,-96.4701,2011-10-31 00:00:00,1.33227,US-Ne2,CRO
41.1649,-96.4701,2011-11-30 00:00:00,0.0264121,US-Ne2,CRO
41.1649,-96.4701,2011-12-31 00:00:00,0.0799507,US-Ne2,CRO
41.1649,-96.4701,2012-01-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2012-02-28 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2012-03-31 00:00:00,0.0307256,US-Ne2,CRO
41.1649,-96.4701,2012-04-30 00:00:00,0.0556531,US-Ne2,CRO
41.1649,-96.4701,2012-05-31 00:00:00,2.04641,US-Ne2,CRO
41.1649,-96.4701,2012-06-30 00:00:00,17.3591,US-Ne2,CRO
41.1649,-96.4701,2012-07-31 00:00:00,23.3965,US-Ne2,CRO
41.1649,-96.4701,2012-08-31 00:00:00,10.6242,US-Ne2,CRO
41.1649,-96.4701,2012-09-30 00:00:00,0.952153,US-Ne2,CRO
41.1649,-96.4701,2012-10-31 00:00:00,0.0405789,US-Ne2,CRO
41.1649,-96.4701,2012-11-30 00:00:00,0.0181711,US-Ne2,CRO
41.1649,-96.4701,2012-12-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2013-01-31 00:00:00,0.0665813,US-Ne2,CRO
41.1649,-96.4701,2013-02-28 00:00:00,0.225188,US-Ne2,CRO
41.1649,-96.4701,2013-03-31 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2013-04-30 00:00:00,0.0,US-Ne2,CRO
41.1649,-96.4701,2013-05-31 00:00:00,0.472719,US-Ne2,CRO
41.1649,-96.4701,2013-06-30 00:00:00,1.0826,US-Ne2,CRO
41.1649,-96.4701,2013-07-31 00:00:00,1.06465,US-Ne2,CRO
41.1649,-96.4701,2013-08-31 00:00:00,0.971011,US-Ne2,CRO
41.1649,-96.4701,2013-09-30 00:00:00,0.873821,US-Ne2,CRO
41.1649,-96.4701,2013-10-31 00:00:00,0.721653,US-Ne2,CRO
41.1649,-96.4701,2013-11-30 00:00:00,0.60738,US-Ne2,CRO
41.1649,-96.4701,2013-12-31 00:00:00,0.556969,US-Ne2,CRO
41.1797,-96.4397,2001-01-31 00:00:00,1.66516,US-Ne3,CRO
41.1797,-96.4397,2001-02-28 00:00:00,1.98176,US-Ne3,CRO
41.1797,-96.4397,2001-03-31 00:00:00,2.43639,US-Ne3,CRO
41.1797,-96.4397,2001-04-30 00:00:00,2.74947,US-Ne3,CRO
41.1797,-96.4397,2001-05-31 00:00:00,2.77073,US-Ne3,CRO
41.1797,-96.4397,2001-06-30 00:00:00,6.43478,US-Ne3,CRO
41.1797,-96.4397,2001-07-31 00:00:00,19.8304,US-Ne3,CRO
41.1797,-96.4397,2001-08-31 00:00:00,15.7889,US-Ne3,CRO
41.1797,-96.4397,2001-09-30 00:00:00,8.26052,US-Ne3,CRO
41.1797,-96.4397,2001-10-31 00:00:00,0.589912,US-Ne3,CRO
41.1797,-96.4397,2001-11-30 00:00:00,0.078128,US-Ne3,CRO
41.1797,-96.4397,2001-12-31 00:00:00,0.170425,US-Ne3,CRO
41.1797,-96.4397,2002-01-31 00:00:00,0.0389237,US-Ne3,CRO
41.1797,-96.4397,2002-02-28 00:00:00,0.0244063,US-Ne3,CRO
41.1797,-96.4397,2002-03-31 00:00:00,0.0165911,US-Ne3,CRO
41.1797,-96.4397,2002-04-30 00:00:00,0.0490905,US-Ne3,CRO
41.1797,-96.4397,2002-05-31 00:00:00,0.870573,US-Ne3,CRO
41.1797,-96.4397,2002-06-30 00:00:00,2.75599,US-Ne3,CRO
41.1797,-96.4397,2002-07-31 00:00:00,9.71959,US-Ne3,CRO
41.1797,-96.4397,2002-08-31 00:00:00,11.7757,US-Ne3,CRO
41.1797,-96.4397,2002-09-30 00:00:00,3.36165,US-Ne3,CRO
41.1797,-96.4397,2002-10-31 00:00:00,0.295498,US-Ne3,CRO
41.1797,-96.4397,2002-11-30 00:00:00,0.0099905,US-Ne3,CRO
41.1797,-96.4397,2002-12-31 00:00:00,0.0586421,US-Ne3,CRO
41.1797,-96.4397,2003-01-31 00:00:00,0.086319,US-Ne3,CRO
41.1797,-96.4397,2003-02-28 00:00:00,0.0609653,US-Ne3,CRO
41.1797,-96.4397,2003-03-31 00:00:00,0.191746,US-Ne3,CRO
41.1797,-96.4397,2003-04-30 00:00:00,0.15567,US-Ne3,CRO
41.1797,-96.4397,2003-05-31 00:00:00,0.386,US-Ne3,CRO
41.1797,-96.4397,2003-06-30 00:00:00,5.64557,US-Ne3,CRO
41.1797,-96.4397,2003-07-31 00:00:00,20.911,US-Ne3,CRO
41.1797,-96.4397,2003-08-31 00:00:00,14.9423,US-Ne3,CRO
41.1797,-96.4397,2003-09-30 00:00:00,3.76227,US-Ne3,CRO
41.1797,-96.4397,2003-10-31 00:00:00,0.156573,US-Ne3,CRO
41.1797,-96.4397,2003-11-30 00:00:00,0.0875952,US-Ne3,CRO
41.1797,-96.4397,2003-12-31 00:00:00,0.00210691,US-Ne3,CRO
41.1797,-96.4397,2004-01-31 00:00:00,0.0890795,US-Ne3,CRO
41.1797,-96.4397,2004-02-28 00:00:00,0.00874118,US-Ne3,CRO
41.1797,-96.4397,2004-03-31 00:00:00,0.104691,US-Ne3,CRO
41.1797,-96.4397,2004-04-30 00:00:00,0.118518,US-Ne3,CRO
41.1797,-96.4397,2004-05-31 00:00:00,0.0665703,US-Ne3,CRO
41.1797,-96.4397,2004-06-30 00:00:00,0.977101,US-Ne3,CRO
41.1797,-96.4397,2004-07-31 00:00:00,8.07703,US-Ne3,CRO
41.1797,-96.4397,2004-08-31 00:00:00,13.3756,US-Ne3,CRO
41.1797,-96.4397,2004-09-30 00:00:00,5.5916,US-Ne3,CRO
41.1797,-96.4397,2004-10-31 00:00:00,0.0832288,US-Ne3,CRO
41.1797,-96.4397,2004-11-30 00:00:00,0.00381831,US-Ne3,CRO
41.1797,-96.4397,2004-12-31 00:00:00,0.0316619,US-Ne3,CRO
41.1797,-96.4397,2005-01-31 00:00:00,0.000697783,US-Ne3,CRO
41.1797,-96.4397,2005-02-28 00:00:00,0.0375402,US-Ne3,CRO
41.1797,-96.4397,2005-03-31 00:00:00,0.132205,US-Ne3,CRO
41.1797,-96.4397,2005-04-30 00:00:00,0.355899,US-Ne3,CRO
41.1797,-96.4397,2005-05-31 00:00:00,1.36133,US-Ne3,CRO
41.1797,-96.4397,2005-06-30 00:00:00,8.37665,US-Ne3,CRO
41.1797,-96.4397,2005-07-31 00:00:00,18.795,US-Ne3,CRO
41.1797,-96.4397,2005-08-31 00:00:00,15.4632,US-Ne3,CRO
41.1797,-96.4397,2005-09-30 00:00:00,5.90883,US-Ne3,CRO
41.1797,-96.4397,2005-10-31 00:00:00,0.196889,US-Ne3,CRO
41.1797,-96.4397,2005-11-30 00:00:00,0.0179537,US-Ne3,CRO
41.1797,-96.4397,2005-12-31 00:00:00,0.0160036,US-Ne3,CRO
41.1797,-96.4397,2006-01-31 00:00:00,0.0145419,US-Ne3,CRO
41.1797,-96.4397,2006-02-28 00:00:00,0.0,US-Ne3,CRO
41.1797,-96.4397,2006-03-31 00:00:00,0.0109432,US-Ne3,CRO
41.1797,-96.4397,2006-04-30 00:00:00,0.139804,US-Ne3,CRO
41.1797,-96.4397,2006-05-31 00:00:00,0.331258,US-Ne3,CRO
41.1797,-96.4397,2006-06-30 00:00:00,3.39222,US-Ne3,CRO
41.1797,-96.4397,2006-07-31 00:00:00,10.7674,US-Ne3,CRO
41.1797,-96.4397,2006-08-31 00:00:00,14.1843,US-Ne3,CRO
41.1797,-96.4397,2006-09-30 00:00:00,4.53218,US-Ne3,CRO
41.1797,-96.4397,2006-10-31 00:00:00,0.033142,US-Ne3,CRO
41.1797,-96.4397,2006-11-30 00:00:00,0.0294644,US-Ne3,CRO
41.1797,-96.4397,2006-12-31 00:00:00,0.0586335,US-Ne3,CRO
41.1797,-96.4397,2007-01-31 00:00:00,0.00608496,US-Ne3,CRO
41.1797,-96.4397,2007-02-28 00:00:00,0.000627638,US-Ne3,CRO
41.1797,-96.4397,2007-03-31 00:00:00,0.0,US-Ne3,CRO
